constant    1: beta    0, exp    1
constant 1807: beta   72, exp  101
constant 1808: beta   22, exp   36
constant 1809: beta   31, exp   59
constant 1810: beta   89, exp  129
constant 1811: beta   62, exp  106
constant 1812: beta   36, exp   63
constant 1813: beta   77, exp  122
constant 1814: beta   36, exp   63
constant 1815: beta   41, exp   69
constant 1816: beta   41, exp   69
constant 1817: beta  116, exp  167
constant 1818: beta  127, exp  179
constant 1819: beta    6, exp    9
constant 1820: beta   64, exp   98
constant 1821: beta   55, exp   86
constant 1822: beta   31, exp   51
constant 1823: beta    3, exp    5
constant 1824: beta    7, exp    9
constant 1825: beta    7, exp    9
constant 1826: beta    5, exp    9
constant 1827: beta    9, exp   13
constant 1828: beta    9, exp   13
constant 1829: beta   42, exp   63
constant 1830: beta   59, exp   88
constant 1831: beta   54, exp   81
constant 1832: beta   60, exp   86
constant 1833: beta   38, exp   57
constant 1834: beta   46, exp   69
constant 1835: beta  110, exp  161
constant 1836: beta   12, exp   25
constant 1837: beta   38, exp   61
constant 1838: beta   56, exp   78
constant 1839: beta   16, exp   31
constant 1840: beta   23, exp   42
constant 1841: beta   37, exp   58
constant 1842: beta   35, exp   58
constant 1843: beta   28, exp   48
constant 1844: beta   37, exp   58
constant 1845: beta   35, exp   58
constant 1846: beta   28, exp   48
constant 1847: beta   37, exp   58
constant 1848: beta   35, exp   58
constant 1849: beta   28, exp   48
constant 1850: beta   51, exp   76
constant 1851: beta   62, exp   99
constant 1852: beta    5, exp    9
constant 1853: beta   62, exp   94
constant 1854: beta   18, exp   37
constant 1855: beta   20, exp   39
constant 1856: beta   62, exp   96
constant 1857: beta    5, exp    9
constant 1858: beta   62, exp   94
constant 1859: beta   18, exp   37
constant 1860: beta   20, exp   39
constant 1861: beta   62, exp   96
constant 1862: beta    5, exp    9
constant 1863: beta   97, exp  151
constant 1864: beta   97, exp  151
constant 1865: beta    5, exp    9
constant 1866: beta   97, exp  151
constant 1867: beta   97, exp  151
constant 1868: beta   35, exp   59
constant 1869: beta   24, exp   39
constant 1870: beta   50, exp   77
constant 1871: beta   84, exp  111
constant 1872: beta   42, exp   59
constant 1873: beta    8, exp   13
constant 1874: beta    7, exp   11
constant 1875: beta    2, exp    7
constant 1876: beta   33, exp   50
constant 1877: beta   28, exp   49
constant 1878: beta   37, exp   58
constant 1879: beta   15, exp   32
constant 1880: beta   40, exp   69
constant 1881: beta   72, exp  105
constant 1882: beta   38, exp   57
constant 1883: beta   48, exp   70
constant 1884: beta   34, exp   52
constant 1885: beta   33, exp   49
constant 1886: beta   27, exp   46
constant 1887: beta   28, exp   49
constant 1888: beta   44, exp   73
constant 1889: beta   33, exp   55
constant 1890: beta   51, exp   80
constant 1891: beta    1, exp    3
constant 1892: beta  116, exp  165
constant 1893: beta   78, exp   94
constant 1894: beta   24, exp   42
constant 1895: beta   22, exp   39
constant 1896: beta   41, exp   62
constant 1897: beta   22, exp   39
constant 1898: beta  121, exp  178
constant 1899: beta   98, exp  136
constant 1900: beta  130, exp  188
constant 1901: beta   26, exp   45
constant 1902: beta   30, exp   54
constant 1903: beta   30, exp   51
constant 1904: beta   55, exp   82
constant 1905: beta   30, exp   51
constant 1906: beta   35, exp   49
constant 1907: beta   50, exp   77
constant 1908: beta   36, exp   63
constant 1909: beta   10, exp   18
constant 1910: beta    7, exp   17
constant 1911: beta    7, exp   17
constant 1912: beta  518, exp  487
constant 1913: beta  401, exp  399
constant 1914: beta  602, exp  583
constant 1915: beta  493, exp  509
constant 1916: beta  220, exp  243
constant 1917: beta  475, exp  495
constant 1918: beta  370, exp  420
constant 1919: beta  332, exp  344
constant 1920: beta  167, exp  199
constant 1921: beta   74, exp   96
constant 1922: beta   48, exp   67
constant 1923: beta   59, exp   87
constant 1924: beta  162, exp  172
constant 1925: beta   81, exp  114
constant 1926: beta   54, exp   75
constant 1927: beta   65, exp   95
constant 1928: beta    3, exp    8
constant 1929: beta    5, exp   11
constant 1930: beta    5, exp   11
constant 1931: beta   11, exp   19
constant 1932: beta   10, exp   17
constant 1933: beta    9, exp   15
constant 1934: beta    7, exp   11
constant 1935: beta    9, exp   15
constant 1936: beta    5, exp   11
constant 1937: beta    9, exp   15
constant 1938: beta    9, exp   15
constant 1939: beta    7, exp   11
constant 1940: beta    9, exp   15
constant 1941: beta    5, exp   12
constant 1942: beta    8, exp   20
constant 1943: beta    4, exp    7
constant 1944: beta    5, exp    9
constant 1945: beta   15, exp   48
constant 1946: beta   21, exp   44
constant 1947: beta   23, exp   48
constant 1948: beta   21, exp   42
constant 1949: beta   23, exp   49
constant 1950: beta   15, exp   33
constant 1951: beta   23, exp   36
constant 1952: beta   25, exp   45
constant 1953: beta   24, exp   35
constant 1954: beta   58, exp   85
constant 1955: beta   78, exp   97
constant 1956: beta   24, exp   39
constant 1957: beta   23, exp   41
constant 1958: beta   32, exp   55
constant 1959: beta   35, exp   58
constant 1960: beta   36, exp   64
constant 1961: beta   30, exp   54
constant 1962: beta   45, exp   61
constant 1963: beta   72, exp   79
constant 1964: beta   71, exp   89
constant 1965: beta   46, exp   77
constant 1966: beta   22, exp   40
constant 1967: beta   70, exp  110
constant 1968: beta    6, exp    9
constant 1969: beta    4, exp    7
constant 1970: beta   28, exp   61
constant 1971: beta   40, exp   63
constant 1972: beta   28, exp   61
constant 1973: beta   60, exp  112
constant 1974: beta   13, exp   27
constant 1975: beta   52, exp   90
constant 1976: beta   52, exp   90
constant 1977: beta   88, exp  156
constant 1978: beta    3, exp    6
constant 1979: beta    3, exp    6
constant 1980: beta    3, exp    6
constant 1981: beta    6, exp   16
constant 1982: beta   16, exp   31
constant 1983: beta   30, exp   46
constant 1984: beta   31, exp   48
constant 1985: beta   47, exp   72
constant 1986: beta   24, exp   39
constant 1987: beta   31, exp   48
constant 1988: beta   55, exp   84
constant 1989: beta   24, exp   39
constant 1990: beta   15, exp   43
constant 1991: beta   49, exp   76
constant 1992: beta   35, exp   59
constant 1993: beta   41, exp   70
constant 1994: beta   57, exp   83
constant 1995: beta   78, exp  111
constant 1996: beta   35, exp   59
constant 1997: beta   43, exp   73
constant 1998: beta   23, exp   45
constant 1999: beta   35, exp   64
constant 2000: beta   39, exp   70
constant 2001: beta   48, exp   75
constant 2002: beta   67, exp  102
constant 2003: beta   85, exp  114
constant 2004: beta   62, exp   92
constant 2005: beta   56, exp   87
constant 2006: beta   84, exp  121
constant 2007: beta   30, exp   55
constant 2008: beta   58, exp   94
constant 2009: beta   19, exp   39
constant 2010: beta   63, exp  102
constant 2011: beta   10, exp   15
constant 2012: beta   31, exp   58
constant 2013: beta   27, exp   52
constant 2014: beta   72, exp   83
constant 2015: beta   68, exp   88
constant 2016: beta   10, exp   15
constant 2017: beta   27, exp   52
constant 2018: beta   31, exp   58
constant 2019: beta   72, exp   83
constant 2020: beta   68, exp   88
constant 2021: beta   26, exp   45
constant 2022: beta   48, exp   73
constant 2023: beta   47, exp   63
constant 2024: beta   26, exp   45
constant 2025: beta   48, exp   73
constant 2026: beta   43, exp   57
constant 2027: beta   43, exp   69
constant 2028: beta   58, exp   86
constant 2029: beta   46, exp   61
constant 2030: beta   28, exp   48
constant 2031: beta   43, exp   69
constant 2032: beta   58, exp   86
constant 2033: beta   46, exp   61
constant 2034: beta   28, exp   48
constant 2035: beta   22, exp   45
constant 2036: beta   22, exp   45
constant 2037: beta  157, exp  148
constant 2038: beta   76, exp   73
constant 2039: beta   47, exp   55
constant 2040: beta   18, exp   32
constant 2041: beta   28, exp   48
constant 2042: beta   51, exp   76
constant 2043: beta   32, exp   47
constant 2044: beta   48, exp   81
constant 2045: beta   56, exp  104
constant 2046: beta   47, exp   74
constant 2047: beta   38, exp   60
constant 2048: beta   70, exp  113
constant 2049: beta   42, exp   70
constant 2050: beta   34, exp   55
constant 2051: beta   34, exp   55
constant 2052: beta    9, exp   13
constant 2053: beta    9, exp   13
constant 2054: beta   72, exp  103
constant 2055: beta   72, exp  103
constant 2056: beta   37, exp   54
constant 2057: beta   37, exp   54
constant 2058: beta   37, exp   54
constant 2059: beta   37, exp   54
constant 2060: beta   35, exp   56
constant 2061: beta   35, exp   56
constant 2062: beta   35, exp   56
constant 2063: beta   35, exp   56
constant 2064: beta   16, exp   31
constant 2065: beta   16, exp   31
constant 2066: beta   16, exp   31
constant 2067: beta   16, exp   31
constant 2068: beta   34, exp   49
constant 2069: beta   34, exp   49
constant 2070: beta   34, exp   49
constant 2071: beta   34, exp   49
constant 2072: beta   45, exp   72
constant 2073: beta   33, exp   54
constant 2074: beta   33, exp   54
constant 2075: beta   45, exp   72
constant 2076: beta   76, exp  110
constant 2077: beta   76, exp  110
constant 2078: beta   71, exp  105
constant 2079: beta   71, exp  105
constant 2080: beta   22, exp   45
constant 2081: beta   88, exp   81
constant 2082: beta   95, exp   93
constant 2083: beta   96, exp  101
constant 2084: beta   91, exp   85
constant 2085: beta   59, exp   67
constant 2086: beta   18, exp   29
constant 2087: beta   36, exp   59
constant 2088: beta   95, exp  133
constant 2089: beta   81, exp  111
constant 2090: beta   36, exp   59
constant 2091: beta   36, exp   59
constant 2092: beta   38, exp   64
constant 2093: beta   26, exp   47
constant 2094: beta  102, exp  125
constant 2095: beta   25, exp   43
constant 2096: beta   87, exp  113
constant 2097: beta   18, exp   29
constant 2098: beta   36, exp   59
constant 2099: beta   18, exp   23
constant 2100: beta   17, exp   15
constant 2101: beta    9, exp   15
constant 2102: beta   54, exp   69
constant 2103: beta   84, exp   84
constant 2104: beta   76, exp   83
constant 2105: beta   67, exp   80
constant 2106: beta   42, exp   72
constant 2107: beta   71, exp   99
constant 2108: beta   71, exp   99
constant 2109: beta   70, exp   97
constant 2110: beta  215, exp  176
constant 2111: beta  124, exp  117
constant 2112: beta  120, exp  126
constant 2113: beta   28, exp   53
constant 2114: beta   28, exp   53
constant 2115: beta  257, exp  195
constant 2116: beta  148, exp  140
constant 2117: beta  134, exp  112
constant 2118: beta  110, exp  142
constant 2119: beta   33, exp   57
constant 2120: beta   17, exp   37
constant 2121: beta  286, exp  220
constant 2122: beta  223, exp  168
constant 2123: beta  311, exp  226
constant 2124: beta  311, exp  226
constant 2125: beta  231, exp  172
constant 2126: beta  231, exp  172
constant 2127: beta  482, exp  331
constant 2128: beta  374, exp  274
constant 2129: beta  387, exp  292
constant 2130: beta  108, exp  102
constant 2131: beta   66, exp   90
constant 2132: beta   35, exp   69
constant 2133: beta  132, exp  133
constant 2134: beta  209, exp  172
constant 2135: beta  129, exp  135
constant 2136: beta  130, exp  126
constant 2137: beta  101, exp  112
constant 2138: beta  152, exp  177
constant 2139: beta   72, exp   68
constant 2140: beta   52, exp   58
constant 2141: beta   36, exp   48
constant 2142: beta   24, exp   38
constant 2143: beta    9, exp   16
constant 2144: beta   64, exp   80
constant 2145: beta   68, exp   88
constant 2146: beta   96, exp  125
constant 2147: beta   32, exp   62
constant 2148: beta   52, exp   67
constant 2149: beta   38, exp   53
constant 2150: beta   38, exp   53
constant 2151: beta   65, exp   94
constant 2152: beta   50, exp   82
constant 2153: beta   95, exp   90
constant 2154: beta   86, exp   92
constant 2155: beta   51, exp   79
constant 2156: beta   10, exp   21
constant 2157: beta  107, exp  155
constant 2158: beta   76, exp  106
constant 2159: beta  311, exp  201
constant 2160: beta  179, exp  146
constant 2161: beta  111, exp  117
constant 2162: beta  107, exp  155
constant 2163: beta   76, exp  106
constant 2164: beta  311, exp  201
constant 2165: beta  179, exp  146
constant 2166: beta  111, exp  117
constant 2167: beta   79, exp  111
constant 2168: beta   19, exp   33
constant 2169: beta   45, exp   71
constant 2170: beta    9, exp   13
constant 2171: beta   66, exp   91
constant 2172: beta   30, exp   37
constant 2173: beta   34, exp   35
constant 2174: beta   12, exp   13
constant 2175: beta   18, exp   29
constant 2176: beta  113, exp  135
constant 2177: beta  157, exp  188
constant 2178: beta  100, exp  119
constant 2179: beta  102, exp  126
constant 2180: beta  176, exp  205
constant 2181: beta   68, exp  110
constant 2182: beta   57, exp   94
constant 2183: beta   17, exp   35
constant 2184: beta   94, exp  138
constant 2185: beta  189, exp  170
constant 2186: beta  175, exp  155
constant 2187: beta  429, exp  346
constant 2188: beta  396, exp  330
constant 2189: beta  136, exp  132
constant 2190: beta   85, exp   95
constant 2191: beta   67, exp  100
constant 2192: beta   66, exp   69
constant 2193: beta  131, exp  125
constant 2194: beta  107, exp   99
constant 2195: beta   65, exp   66
constant 2196: beta   21, exp   41
constant 2197: beta  279, exp  228
constant 2198: beta  343, exp  293
constant 2199: beta  156, exp  136
constant 2200: beta  363, exp  283
constant 2201: beta  409, exp  344
constant 2202: beta  349, exp  310
constant 2203: beta  310, exp  241
constant 2204: beta  507, exp  429
constant 2205: beta  464, exp  377
constant 2206: beta  685, exp  513
constant 2207: beta  621, exp  489
constant 2208: beta  226, exp  194
constant 2209: beta  130, exp  130
constant 2210: beta  153, exp  159
constant 2211: beta  125, exp  151
constant 2212: beta   37, exp   50
constant 2213: beta  124, exp  217
constant 2214: beta   95, exp  125
constant 2215: beta  156, exp  206
constant 2216: beta  101, exp  125
constant 2217: beta   97, exp  119
constant 2218: beta  443, exp  439
constant 2219: beta  388, exp  431
constant 2220: beta  163, exp  183
constant 2221: beta  105, exp  115
constant 2222: beta  110, exp  179
constant 2223: beta  135, exp  181
constant 2224: beta  110, exp  110
constant 2225: beta   99, exp  116
constant 2226: beta  100, exp  124
constant 2227: beta   90, exp  106
constant 2228: beta   31, exp   49
constant 2229: beta   16, exp   30
constant 2230: beta   21, exp   41
constant 2231: beta   12, exp   35
constant 2232: beta  383, exp  357
constant 2233: beta  677, exp  547
constant 2234: beta  256, exp  206
constant 2235: beta  144, exp  154
constant 2236: beta  377, exp  295
constant 2237: beta  249, exp  226
constant 2238: beta  297, exp  242
constant 2239: beta   95, exp  101
constant 2240: beta   62, exp   77
constant 2241: beta   18, exp   31
constant 2242: beta   18, exp   31
constant 2243: beta   36, exp   59
constant 2244: beta   64, exp   85
constant 2245: beta   18, exp   31
constant 2246: beta   64, exp   85
constant 2247: beta   53, exp   77
constant 2248: beta   76, exp   95
constant 2249: beta   53, exp   77
constant 2250: beta   76, exp   95
constant 2251: beta   15, exp   29
constant 2252: beta   39, exp   61
constant 2253: beta  179, exp  206
constant 2254: beta  177, exp  202
constant 2255: beta  179, exp  206
constant 2256: beta   64, exp   85
constant 2257: beta   80, exp  107
constant 2258: beta   64, exp   85
constant 2259: beta   19, exp   35
constant 2260: beta   65, exp   89
constant 2261: beta   75, exp   89
constant 2262: beta   54, exp   79
constant 2263: beta  105, exp  135
constant 2264: beta  105, exp  135
constant 2265: beta   54, exp   79
constant 2266: beta   54, exp   79
constant 2267: beta   44, exp   67
constant 2268: beta   44, exp   67
constant 2269: beta  130, exp  149
constant 2270: beta   43, exp   63
constant 2271: beta  113, exp  137
constant 2272: beta   54, exp   79
constant 2273: beta   27, exp   44
constant 2274: beta   53, exp   78
constant 2275: beta   41, exp   64
constant 2276: beta   18, exp   31
constant 2277: beta   76, exp  105
constant 2278: beta   18, exp   31
constant 2279: beta   76, exp  105
constant 2280: beta   37, exp   58
constant 2281: beta   99, exp  124
constant 2282: beta  103, exp  145
constant 2283: beta   16, exp   25
constant 2284: beta   27, exp   25
constant 2285: beta   17, exp   15
constant 2286: beta    9, exp   15
constant 2287: beta   84, exp  130
constant 2288: beta  104, exp  115
constant 2289: beta  112, exp  114
constant 2290: beta   97, exp   97
constant 2291: beta   89, exp   96
constant 2292: beta   80, exp   93
constant 2293: beta   46, exp   80
constant 2294: beta   84, exp  111
constant 2295: beta   80, exp  105
constant 2296: beta   95, exp  121
constant 2297: beta  127, exp  151
constant 2298: beta  201, exp  224
constant 2299: beta  280, exp  237
constant 2300: beta  128, exp  125
constant 2301: beta  124, exp  134
constant 2302: beta   61, exp   57
constant 2303: beta  257, exp  215
constant 2304: beta   95, exp  145
constant 2305: beta  138, exp  122
constant 2306: beta  137, exp  130
constant 2307: beta  132, exp  114
constant 2308: beta   75, exp  103
constant 2309: beta   81, exp  133
constant 2310: beta   19, exp   45
constant 2311: beta  331, exp  214
constant 2312: beta  305, exp  204
constant 2313: beta  148, exp  130
constant 2314: beta  418, exp  283
constant 2315: beta  429, exp  308
constant 2316: beta  138, exp  123
constant 2317: beta   24, exp   59
constant 2318: beta  138, exp  114
constant 2319: beta  514, exp  341
constant 2320: beta  367, exp  261
constant 2321: beta  386, exp  283
constant 2322: beta  509, exp  315
constant 2323: beta  700, exp  442
constant 2324: beta  269, exp  237
constant 2325: beta  162, exp  147
constant 2326: beta  127, exp  133
constant 2327: beta  203, exp  216
constant 2328: beta   85, exp   82
constant 2329: beta   72, exp   79
constant 2330: beta   46, exp   61
constant 2331: beta   13, exp   24
constant 2332: beta   49, exp   89
constant 2333: beta 1012, exp  649
constant 2334: beta  511, exp  365
constant 2335: beta  121, exp  179
constant 2336: beta  353, exp  261
constant 2337: beta  185, exp  149
constant 2338: beta  216, exp  191
constant 2339: beta  109, exp  119
constant 2340: beta   12, exp   35
constant 2341: beta   23, exp   49
constant 2342: beta  172, exp  141
constant 2343: beta  647, exp  453
constant 2344: beta 1625, exp 1237
constant 2345: beta  505, exp  394
constant 2346: beta  715, exp  534
constant 2347: beta  974, exp  757
constant 2348: beta  784, exp  591
constant 2349: beta  898, exp  705
constant 2350: beta  281, exp  250
constant 2351: beta   87, exp  102
constant 2352: beta   36, exp   60
constant 2353: beta   99, exp  114
constant 2354: beta   87, exp  102
constant 2355: beta   97, exp  136
constant 2356: beta   71, exp  105
constant 2357: beta   37, exp   61
constant 2358: beta   42, exp   61
constant 2359: beta   34, exp   58
constant 2360: beta   20, exp   37
constant 2361: beta   38, exp   67
constant 2362: beta   40, exp   68
constant 2363: beta   71, exp  107
constant 2364: beta   40, exp   68
constant 2365: beta   45, exp   66
constant 2366: beta  112, exp  158
constant 2367: beta   74, exp   93
constant 2368: beta   57, exp   74
constant 2369: beta   57, exp   74
constant 2370: beta   18, exp   23
constant 2371: beta   17, exp   15
constant 2372: beta    9, exp   15
constant 2373: beta   54, exp   69
constant 2374: beta   84, exp   84
constant 2375: beta   76, exp   83
constant 2376: beta   67, exp   80
constant 2377: beta   42, exp   72
constant 2378: beta   71, exp   99
constant 2379: beta   71, exp   99
constant 2380: beta   70, exp   97
constant 2381: beta  215, exp  176
constant 2382: beta  124, exp  117
constant 2383: beta  120, exp  126
constant 2384: beta   28, exp   53
constant 2385: beta   28, exp   53
constant 2386: beta  257, exp  195
constant 2387: beta  148, exp  140
constant 2388: beta  134, exp  112
constant 2389: beta  110, exp  142
constant 2390: beta    6, exp    9
constant 2391: beta  100, exp  134
constant 2392: beta   28, exp   46
constant 2393: beta   36, exp   59
constant 2394: beta   33, exp   57
constant 2395: beta  115, exp  167
constant 2396: beta  212, exp  188
constant 2397: beta   99, exp   94
constant 2398: beta  123, exp  112
constant 2399: beta  108, exp  102
constant 2400: beta   66, exp   90
constant 2401: beta   35, exp   69
constant 2402: beta  132, exp  133
constant 2403: beta  209, exp  172
constant 2404: beta  129, exp  135
constant 2405: beta  130, exp  126
constant 2406: beta  101, exp  112
constant 2407: beta  152, exp  177
constant 2408: beta   72, exp   68
constant 2409: beta   52, exp   58
constant 2410: beta   36, exp   48
constant 2411: beta   24, exp   38
constant 2412: beta    9, exp   16
constant 2413: beta   64, exp   80
constant 2414: beta   68, exp   88
constant 2415: beta   96, exp  125
constant 2416: beta   32, exp   62
constant 2417: beta   52, exp   67
constant 2418: beta   38, exp   53
constant 2419: beta   38, exp   53
constant 2420: beta   65, exp   94
constant 2421: beta   50, exp   82
constant 2422: beta   95, exp   90
constant 2423: beta   86, exp   92
constant 2424: beta   51, exp   79
constant 2425: beta   10, exp   21
constant 2426: beta  107, exp  155
constant 2427: beta   76, exp  106
constant 2428: beta  311, exp  201
constant 2429: beta  179, exp  146
constant 2430: beta  111, exp  117
constant 2431: beta  107, exp  155
constant 2432: beta   76, exp  106
constant 2433: beta  311, exp  201
constant 2434: beta  179, exp  146
constant 2435: beta  111, exp  117
constant 2436: beta   79, exp  111
constant 2437: beta   19, exp   33
constant 2438: beta   45, exp   71
constant 2439: beta  113, exp  164
constant 2440: beta   76, exp  106
constant 2441: beta   76, exp  106
constant 2442: beta  440, exp  267
constant 2443: beta  185, exp  155
constant 2444: beta  117, exp  126
constant 2445: beta  110, exp  166
constant 2446: beta   57, exp  106
constant 2447: beta  286, exp  180
constant 2448: beta  723, exp  353
constant 2449: beta  917, exp  410
constant 2450: beta  708, exp  336
constant 2451: beta  288, exp  182
constant 2452: beta  725, exp  355
constant 2453: beta  919, exp  412
constant 2454: beta  926, exp  416
constant 2455: beta  949, exp  448
constant 2456: beta  949, exp  452
constant 2457: beta  949, exp  452
constant 2458: beta   88, exp  130
constant 2459: beta 1366, exp  587
constant 2460: beta  703, exp  351
constant 2461: beta  703, exp  351
constant 2462: beta 2255, exp  953
constant 2463: beta 2082, exp  986
constant 2464: beta  281, exp  189
constant 2465: beta  185, exp  156
constant 2466: beta  120, exp  131
constant 2467: beta   88, exp  125
constant 2468: beta  141, exp  186
constant 2469: beta   22, exp   38
constant 2470: beta   51, exp   80
constant 2471: beta   51, exp   80
constant 2472: beta    7, exp   13
constant 2473: beta   25, exp   40
constant 2474: beta  138, exp  179
constant 2475: beta  113, exp  155
constant 2476: beta   18, exp   31
constant 2477: beta   36, exp   59
constant 2478: beta   64, exp   85
constant 2479: beta   18, exp   31
constant 2480: beta   64, exp   85
constant 2481: beta   53, exp   77
constant 2482: beta   76, exp   95
constant 2483: beta   53, exp   77
constant 2484: beta   76, exp   95
constant 2485: beta   15, exp   29
constant 2486: beta   39, exp   61
constant 2487: beta  179, exp  206
constant 2488: beta  177, exp  202
constant 2489: beta  179, exp  206
constant 2490: beta   64, exp   85
constant 2491: beta   80, exp  107
constant 2492: beta   64, exp   85
constant 2493: beta   19, exp   35
constant 2494: beta   65, exp   89
constant 2495: beta   75, exp   89
constant 2496: beta   54, exp   79
constant 2497: beta  105, exp  135
constant 2498: beta  105, exp  135
constant 2499: beta   54, exp   79
constant 2500: beta   54, exp   79
constant 2501: beta   44, exp   67
constant 2502: beta   44, exp   67
constant 2503: beta  130, exp  149
constant 2504: beta   43, exp   63
constant 2505: beta  113, exp  137
constant 2506: beta   54, exp   79
constant 2507: beta    6, exp   13
constant 2508: beta    4, exp   10
constant 2509: beta   20, exp   37
constant 2510: beta   35, exp   55
constant 2511: beta   47, exp   76
constant 2512: beta   24, exp   43
constant 2513: beta   32, exp   53
constant 2514: beta   23, exp   41
constant 2515: beta   30, exp   52
constant 2516: beta   30, exp   52
constant 2517: beta   76, exp  111
constant 2518: beta   80, exp  121
constant 2519: beta   64, exp   90
constant 2520: beta   41, exp   68
constant 2521: beta    5, exp   11
constant 2522: beta   22, exp   43
constant 2523: beta   22, exp   43
constant 2524: beta   10, exp   21
constant 2525: beta   40, exp   68
constant 2526: beta    1, exp    3
constant 2527: beta   17, exp   40
constant 2528: beta  109, exp  128
constant 2529: beta   62, exp   71
constant 2530: beta   71, exp   79
constant 2531: beta    9, exp   21
constant 2532: beta   89, exp  106
constant 2533: beta   73, exp   88
constant 2534: beta  143, exp  174
constant 2535: beta  144, exp  159
constant 2536: beta   49, exp   65
constant 2537: beta   34, exp   59
constant 2538: beta   22, exp   39
constant 2539: beta   41, exp   62
constant 2540: beta   22, exp   39
constant 2541: beta    9, exp   13
constant 2542: beta   22, exp   27
constant 2543: beta    7, exp    9
constant 2544: beta    6, exp   13
constant 2545: beta   29, exp   52
constant 2546: beta   67, exp   79
constant 2547: beta   86, exp   98
constant 2548: beta   64, exp   78
constant 2549: beta   62, exp   79
constant 2550: beta   33, exp   67
constant 2551: beta   46, exp   82
constant 2552: beta   49, exp   84
constant 2553: beta   49, exp   86
constant 2554: beta   35, exp   71
constant 2555: beta   39, exp   77
constant 2556: beta  182, exp  170
constant 2557: beta  113, exp  124
constant 2558: beta   82, exp  107
constant 2559: beta    4, exp    9
constant 2560: beta   14, exp   27
constant 2561: beta   35, exp   53
constant 2562: beta   89, exp  116
constant 2563: beta   64, exp   92
constant 2564: beta   12, exp   29
constant 2565: beta   12, exp   29
constant 2566: beta   86, exp  120
constant 2567: beta   70, exp   85
constant 2568: beta   80, exp  106
constant 2569: beta   89, exp  116
constant 2570: beta   26, exp   44
constant 2571: beta   30, exp   51
constant 2572: beta   66, exp  108
constant 2573: beta  133, exp  147
constant 2574: beta  109, exp  133
constant 2575: beta   61, exp   77
constant 2576: beta   66, exp   77
constant 2577: beta   18, exp   43
constant 2578: beta   64, exp   79
constant 2579: beta  157, exp  137
constant 2580: beta   67, exp   86
constant 2581: beta   24, exp   51
constant 2582: beta   37, exp   72
constant 2583: beta   98, exp   97
constant 2584: beta  200, exp  170
constant 2585: beta   37, exp   72
constant 2586: beta   74, exp  124
constant 2587: beta  207, exp  195
constant 2588: beta  159, exp  177
constant 2589: beta  105, exp  113
constant 2590: beta  136, exp  153
constant 2591: beta  185, exp  167
constant 2592: beta  117, exp  132
constant 2593: beta  178, exp  179
constant 2594: beta   90, exp  106
constant 2595: beta   82, exp  116
constant 2596: beta   26, exp   41
constant 2597: beta   16, exp   31
constant 2598: beta    5, exp   11
constant 2599: beta   73, exp  116
constant 2600: beta   33, exp   61
constant 2601: beta  226, exp  216
constant 2602: beta   90, exp   93
constant 2603: beta   27, exp   57
constant 2604: beta  140, exp  139
constant 2605: beta   74, exp   86
constant 2606: beta    8, exp   20
constant 2607: beta   14, exp   27
constant 2608: beta   20, exp   37
constant 2609: beta   87, exp   96
constant 2610: beta  179, exp  195
constant 2611: beta  369, exp  356
constant 2612: beta  415, exp  425
constant 2613: beta  284, exp  283
constant 2614: beta  440, exp  413
constant 2615: beta  599, exp  506
constant 2616: beta  194, exp  205
constant 2617: beta  175, exp  214
constant 2618: beta  250, exp  253
constant 2619: beta  148, exp  150
constant 2620: beta   81, exp   96
constant 2621: beta  232, exp  261
constant 2622: beta  245, exp  239
constant 2623: beta  153, exp  166
constant 2624: beta  229, exp  215
constant 2625: beta  142, exp  167
constant 2626: beta   35, exp   54
constant 2627: beta   37, exp   65
constant 2628: beta   26, exp   42
constant 2629: beta   18, exp   31
constant 2630: beta   76, exp  105
constant 2631: beta   18, exp   31
constant 2632: beta   76, exp  105
constant 2633: beta   37, exp   58
constant 2634: beta   99, exp  124
constant 2635: beta  103, exp  145
constant 2636: beta    7, exp   13
constant 2637: beta  108, exp  134
constant 2638: beta   48, exp   70
constant 2639: beta   55, exp   79
constant 2640: beta   42, exp   61
constant 2641: beta   30, exp   50
constant 2642: beta   16, exp   29
constant 2643: beta   30, exp   54
constant 2644: beta   30, exp   51
constant 2645: beta   55, exp   82
constant 2646: beta   30, exp   51
constant 2647: beta   35, exp   49
constant 2648: beta   11, exp   14
constant 2649: beta   46, exp  130
constant 2650: beta    2, exp    5
constant 2651: beta   11, exp   14
constant 2652: beta   48, exp  140
constant 2653: beta   27, exp   48
constant 2654: beta   55, exp   82
constant 2655: beta   15, exp   31
constant 2656: beta   20, exp   42
constant 2657: beta   40, exp   65
constant 2658: beta   35, exp   63
constant 2659: beta   32, exp   47
constant 2660: beta   24, exp   47
constant 2661: beta   15, exp   29
constant 2662: beta   23, exp   45
constant 2663: beta  143, exp  164
constant 2664: beta  143, exp  164
constant 2665: beta  143, exp  164
constant 2666: beta   30, exp   57
constant 2667: beta   10, exp   23
constant 2668: beta   10, exp   23
constant 2669: beta   33, exp   48
constant 2670: beta   64, exp   90
constant 2671: beta   64, exp   90
constant 2672: beta   60, exp  158
constant 2673: beta   60, exp  158
constant 2674: beta   71, exp  184
constant 2675: beta   71, exp  184
constant 2676: beta   32, exp   47
constant 2677: beta   20, exp   41
constant 2678: beta   30, exp   57
constant 2679: beta   23, exp   30
